Tempo(s),Fila,E[N],E[W]
51870,42,24.645496,244.568943
51880,42,24.648841,244.649295
51890,42,24.652291,244.683894
51900,42,24.655703,244.718111
51910,41,24.659011,244.798096
51920,40,24.661974,244.874680
51930,42,24.665068,244.858912
51940,42,24.668422,244.892552
51950,43,24.671798,244.926409
51960,47,24.675690,244.778325
51970,48,24.679990,244.774630
51980,50,24.684582,244.727176
51990,51,24.689562,244.730284
52000,49,24.694200,244.776663
52010,48,24.698714,244.868490
52020,50,24.703270,244.867403
52030,50,24.708132,244.962677
52040,50,24.712968,245.011019
52050,50,24.717828,245.059605
52060,51,24.722688,245.061530
52070,53,24.727820,245.066154
52080,54,24.733190,245.073157
52090,54,24.738808,245.175897
52100,56,24.744682,245.187895
52110,54,24.750537,245.246338
52120,54,24.756212,245.256373
52130,55,24.761900,245.313156
52140,57,24.767898,245.279812
52150,57,24.774079,245.388074
52160,57,24.780295,245.450088
52170,56,24.786302,245.510035
52180,56,24.792333,245.523620
52190,57,24.798438,245.584533
52200,57,24.804630,245.646311
52210,58,24.810959,245.662840
52220,59,24.817485,245.727920
52230,58,24.823979,245.839293
52240,57,24.830270,245.948669
52250,55,24.836322,246.055709
52260,55,24.842094,246.159994
52270,55,24.847863,246.264279
52280,56,24.853814,246.323680
52290,55,24.859643,246.381866
52300,55,24.865454,246.393192
52310,53,24.870914,246.494417
52320,53,24.876339,246.455225
52330,54,24.881637,246.461495
52340,55,24.887342,246.471807
52350,56,24.893118,246.529461
52360,53,24.898627,246.631125
52370,52,24.904033,246.638464
52380,53,24.909266,246.690742
52390,48,24.914149,246.786208
52400,48,24.918464,246.829398
52410,48,24.922868,246.920135
52420,49,24.927459,246.966059
52430,50,24.932125,246.966053
52440,50,24.936905,247.060517
52450,49,24.941576,247.107228
52460,48,24.945913,247.150636
52470,48,24.950397,247.195493
52480,50,24.954896,247.193835
52490,50,24.959751,247.242373
52500,52,24.964617,247.197736
52510,50,24.969664,247.248170
52520,49,24.974241,247.340587
52530,51,24.978979,247.341337
52540,53,24.984231,247.300588
52550,51,24.989412,247.398947
52560,51,24.994533,247.450114
52570,50,24.999409,247.498857
52580,50,25.004170,247.546465
52590,48,25.008767,247.639058
52600,48,25.013182,247.636617
52610,48,25.017551,247.726962
52620,49,25.021932,247.770802
52630,49,25.026488,247.863011
52640,50,25.031195,247.910085
52650,49,25.035988,247.864759
52660,48,25.040413,247.955647
52670,48,25.044796,247.999512
52680,49,25.049229,248.043868
52690,47,25.053451,248.132769
52700,46,25.057615,248.221112
52710,47,25.061701,248.262028
52720,47,25.065870,248.303771
52730,47,25.070019,248.345315
52740,45,25.074017,248.432022
52750,44,25.077641,248.515044
52760,44,25.081267,248.551401
52770,44,25.084615,248.491667
52780,45,25.088233,248.527951
52790,45,25.092040,248.566107
52800,47,25.096007,248.559212
52810,47,25.100024,248.599452
52820,44,25.103838,248.684311
52830,44,25.107364,248.719675
52840,44,25.111014,248.709650
52850,44,25.114618,248.745792
52860,43,25.118028,248.826646
52870,43,25.121411,248.907230
52880,43,25.124792,248.987815
52890,43,25.128353,249.023528
52900,43,25.131731,249.104098
52910,43,25.135084,249.137752
52920,42,25.138327,249.170302
52930,42,25.141512,249.248968
52940,42,25.144583,249.279814
52950,41,25.147724,249.358046
52960,42,25.150795,249.388896
52970,40,25.153806,249.465854
52980,37,25.156314,249.537825
52990,38,25.158712,249.561987
53000,39,25.161186,249.586905
53010,38,25.163778,249.659715
53020,39,25.166326,249.685368
53030,37,25.168713,249.709424
53040,36,25.170837,249.777582
53050,36,25.173000,249.799409
53060,36,25.175040,249.866749
53070,35,25.176934,249.932636
53080,36,25.178942,249.952917
53090,35,25.180945,250.019897
53100,35,25.182675,250.037409
53110,35,25.184524,250.102854
53120,33,25.186280,250.167387
53130,35,25.187856,250.089847
53140,37,25.189799,250.016045
53150,38,25.192098,250.039222
53160,40,25.194758,250.019288
53170,40,25.197586,250.047713
53180,41,25.200379,249.982492
53190,40,25.203131,250.010175
53200,40,25.206046,250.039462
53210,38,25.208805,250.113842
53220,38,25.211209,250.184698
53230,39,25.213746,250.210232
53240,38,25.216234,250.235289
53250,40,25.218583,250.165712
53260,41,25.221320,250.100074
53270,43,25.224488,250.085327
53280,43,25.227864,250.119202
53290,46,25.231277,250.060392
53300,47,25.235264,250.100330
53310,49,25.239642,250.097646
53320,51,25.244289,250.097642
53330,51,25.249105,250.052880
53340,51,25.253872,250.100549
53350,50,25.258597,250.054951
53360,50,25.263167,250.100670
53370,49,25.267711,250.146119
53380,49,25.272157,250.237012
53390,50,25.276869,250.237718
53400,52,25.281823,250.240845
53410,53,25.286998,250.246165
53420,54,25.292258,250.298704
53430,53,25.297507,250.397513
53440,51,25.302568,250.494482
53450,51,25.307313,250.541935
53460,52,25.312148,250.590264
53470,55,25.317376,250.503347
53480,51,25.322594,250.601836
53490,51,25.327447,250.650348
53500,52,25.332286,250.652360
53510,50,25.337073,250.700221
53520,49,25.341543,250.791308
53530,50,25.346006,250.835960
53540,50,25.350469,250.787898
53550,50,25.355072,250.880286
53560,48,25.359633,250.972276
53570,48,25.363874,251.014729
53580,48,25.368099,251.103405
53590,47,25.372300,251.145467
53600,47,25.376335,251.232279
53610,45,25.380331,251.318718
53620,46,25.384161,251.357100
53630,45,25.387992,251.441921
53640,44,25.391579,251.524340
53650,44,25.395048,251.605596
53660,44,25.398515,251.686851
53670,42,25.401821,251.720041
53680,44,25.404968,251.705188
53690,44,25.408432,251.786399
53700,42,25.411617,251.818385
53710,43,25.414829,251.850635
53720,42,25.418110,251.883581
53730,42,25.421207,251.914694
53740,39,25.424097,251.990222
53750,38,25.426462,252.060552
53760,37,25.428707,252.083222
53770,37,25.430876,252.058658
53780,38,25.432972,252.033395
53790,39,25.435494,252.058807
53800,39,25.437938,252.083452
53810,40,25.440636,252.064192
53820,39,25.443205,252.090072
53830,41,25.445817,252.069989
53840,43,25.448930,252.008535
53850,43,25.452190,252.087623
53860,44,25.455536,252.121216
53870,42,25.458783,252.200192
53880,42,25.461812,252.230633
53890,44,25.464976,252.216057
53900,44,25.468476,252.251172
53910,44,25.471988,252.286395
53920,44,25.475424,252.367233
53930,44,25.478917,252.355927
53940,44,25.482391,252.390781
53950,47,25.486119,252.289195
53960,45,25.489954,252.373927
53970,45,25.493569,252.456496
53980,45,25.497097,252.491888
53990,44,25.500477,252.525814
54000,46,25.504076,252.469312
54010,45,25.507722,252.552169
54020,47,25.511557,252.544308
54030,49,25.515857,252.541082
54040,50,25.520453,252.540799
54050,51,25.524877,252.538827
54060,51,25.529590,252.632183
54070,51,25.534270,252.678981
54080,50,25.538726,252.631117
54090,50,25.543249,252.722575
54100,48,25.547675,252.766860
54110,48,25.551824,252.854644
54120,49,25.556108,252.897529
54130,48,25.560318,252.985924
54140,50,25.564546,252.981997
54150,52,25.569227,252.982578
54160,51,25.574015,253.076674
54170,53,25.578940,253.079672
54180,53,25.584002,253.176475
54190,52,25.588810,253.224550
54200,52,25.593634,253.272771
54210,53,25.598547,253.275637
54220,54,25.603756,253.327673
54230,55,25.609061,253.380654
54240,53,25.614224,253.478472
54250,54,25.619275,253.528943
54260,54,25.624505,253.627447
54270,54,25.629734,253.725951
54280,52,25.634721,253.822082
54290,50,25.639519,253.916356
54300,49,25.643884,253.913731
54310,50,25.648281,253.957733
54320,49,25.652603,254.047292
54330,48,25.656774,254.135372
54340,51,25.661107,254.039813
54350,49,25.665586,254.130918
54360,50,25.670026,254.129048
54370,50,25.674501,254.220106
54380,50,25.678912,254.264241
54390,48,25.683075,254.305926
54400,47,25.687258,254.301512
54410,47,25.691286,254.295589
54420,47,25.695213,254.334942
54430,47,25.699212,254.328746
54440,48,25.703269,254.369381
54450,50,25.707603,254.320312
54460,51,25.712181,254.319902
54470,52,25.716908,254.367168
54480,53,25.721893,254.416980
54490,54,25.726909,254.467105
54500,52,25.731982,254.471609
54510,50,25.736617,254.564147
54520,50,25.741068,254.608672
54530,51,25.745613,254.561795
54540,51,25.750088,254.606567
54550,55,25.755238,254.519607
54560,56,25.760719,254.574322
54570,58,25.766401,254.584920
54580,59,25.772489,254.645627
54590,61,25.778540,254.613803
54600,62,25.785086,254.679032
54610,62,25.791717,254.791188
54620,60,25.798135,254.901254
54630,59,25.804302,254.962746
54640,60,25.810433,254.977768
54650,60,25.816689,255.086247
54660,61,25.823019,255.149349
54670,62,25.829588,255.214811
54680,63,25.836324,255.281931
54690,63,25.843134,255.349777
54700,62,25.849850,255.462835
54710,62,25.856457,255.574849
54720,64,25.863140,255.595277
54730,65,25.870236,255.665951
54740,64,25.877299,255.782479
54750,61,25.883932,255.894782
54760,61,25.890224,255.957510
54770,61,25.896634,256.067638
54780,62,25.903074,256.131836
54790,60,25.909525,256.242391
54800,59,25.915780,256.304774
54810,60,25.921828,256.365102
54820,62,25.928380,256.337927
54830,61,25.934813,256.448296
54840,62,25.941368,256.467391
54850,64,25.948206,256.489291
54860,62,25.955011,256.603334
54870,61,25.961570,256.714963
54880,63,25.968231,256.735091
54890,65,25.975218,256.758456
54900,64,25.982345,256.829448
54910,65,25.989435,256.900071
54920,66,25.996610,256.971530
54930,65,26.003874,257.090140
54940,66,26.011028,257.161400
54950,67,26.018365,257.234468
54960,65,26.025544,257.305972
54970,67,26.032788,257.285571
54980,65,26.040149,257.358874
54990,67,26.047309,257.383917
55000,66,26.054601,257.502793
55010,65,26.061855,257.621322
55020,64,26.068733,257.643554
55030,66,26.075980,257.623192
55040,66,26.083013,257.600759
55050,69,26.090724,257.585074
55060,71,26.098764,257.618847
55070,73,26.107217,257.656706
55080,73,26.115747,257.741502
55090,72,26.124205,257.871786
55100,71,26.132513,257.954405
55110,71,26.140655,258.081600
55120,72,26.148700,258.115386
55130,70,26.156947,258.243642
55140,70,26.164932,258.323067
55150,70,26.172880,258.448402
55160,70,26.180742,258.526622
55170,69,26.188537,258.650481
55180,69,26.196295,258.774004
55190,69,26.203954,258.803906
55200,69,26.211707,258.927384
55210,70,26.219544,259.005367
55220,69,26.227334,259.129246
55230,70,26.235226,259.207784
55240,69,26.243095,259.332479
55250,70,26.250951,259.410672
55260,68,26.258816,259.535358
55270,66,26.266217,259.655485
55280,67,26.273654,259.636683
55290,68,26.281120,259.664605
55300,70,26.288825,259.555795
55310,70,26.296728,259.680773
55320,71,26.304791,259.760986
55330,70,26.312774,259.886784
55340,73,26.321034,259.876189
55350,73,26.329468,260.006430
55360,74,26.337885,260.043749
55370,74,26.346493,260.175727
55380,74,26.355067,260.260982
55390,73,26.363593,260.392194
55400,72,26.371993,260.522180
55410,72,26.380227,260.650568
55420,72,26.388459,260.778956
55430,73,26.396901,260.816441
55440,72,26.405252,260.946024
55450,72,26.413475,261.074366
55460,71,26.421679,261.156003
55470,71,26.429716,261.282541
55480,71,26.437749,261.409078
55490,71,26.445662,261.487848
55500,70,26.453467,261.565545
55510,70,26.461323,261.643750
55520,72,26.469210,261.675668
55530,71,26.477330,261.803088
55540,74,26.485690,261.793065
55550,72,26.493892,261.874679
55560,72,26.502082,262.002793
55570,72,26.510270,262.130907
55580,71,26.518437,262.258849
55590,72,26.526632,262.293750
55600,74,26.534964,262.330017
55610,75,26.543628,262.416201
55620,73,26.552224,262.548388
55630,74,26.560576,262.584828
55640,75,26.569117,262.623141
55650,72,26.577567,262.753878
55660,72,26.585727,262.881787
55670,73,26.593955,262.916972
55680,73,26.602343,263.000433
55690,75,26.610747,263.037360
55700,73,26.619315,263.169305
55710,73,26.627641,263.298875
55720,74,26.636121,263.383263
55730,73,26.644550,263.513891
55740,72,26.652820,263.642982
55750,73,26.661085,263.725244
55760,73,26.669395,263.854768
55770,73,26.677572,263.936166
55780,73,26.685876,264.065668
55790,72,26.694109,264.194491
55800,71,26.702184,264.321783
55810,73,26.710193,264.354649
55820,73,26.718645,264.438784
55830,72,26.726929,264.521268
55840,74,26.735207,264.556785
55850,72,26.743493,264.686176
55860,72,26.751595,264.813768
55870,75,26.760034,264.803951
55880,75,26.768622,264.889426
55890,75,26.777269,264.975491
55900,76,26.786061,265.016076
55910,75,26.794813,265.103168
55920,74,26.803285,265.187494
55930,75,26.811723,265.177656
55940,78,26.820699,265.173186
55950,78,26.829846,265.311044
55960,77,26.839038,265.402468
55970,77,26.848068,265.492296
55980,76,26.856886,265.580017
55990,72,26.865389,265.711554
56000,74,26.873633,265.746680
56010,73,26.881873,265.828687
56020,73,26.890105,265.957571
56030,73,26.898334,266.086455
56040,71,26.906309,266.165850
56050,70,26.914114,266.243570
56060,71,26.921937,266.321470
56070,70,26.929778,266.446562
56080,71,26.937775,266.432173
56090,73,26.945731,266.464394
56100,74,26.953992,266.546620
56110,75,26.962506,266.584350
56120,74,26.970892,266.714794
56130,78,26.979595,266.660444
56140,78,26.988727,266.751260
56150,77,26.997761,266.888079
56160,76,27.006640,267.023395
56170,76,27.015369,267.110244
56180,76,27.024077,267.149861
56190,75,27.032706,267.282733
56200,74,27.041140,267.413705
56210,73,27.049445,267.449305
56220,73,27.057634,267.530809
56230,73,27.065804,267.659195
56240,73,27.074071,267.694402
56250,74,27.082329,267.635451
56260,72,27.090571,267.670443
56270,73,27.098571,267.750057
56280,73,27.106727,267.878240
56290,73,27.114911,267.959681
56300,74,27.123110,268.041270
56310,74,27.131412,268.123871
56320,75,27.139756,268.112798
56330,75,27.148252,268.244353
56340,77,27.156952,268.283833
56350,76,27.165716,268.418043
56360,73,27.174088,268.548417
56370,75,27.182357,268.583609
56380,77,27.191171,268.577119
56390,77,27.199972,268.664638
56400,77,27.208802,268.799513
56410,76,27.217537,268.933485
56420,76,27.226193,268.972479
56430,76,27.234837,269.105556
56440,79,27.243848,269.100940
56450,80,27.252899,269.143836
56460,83,27.262458,269.144672
56470,85,27.272505,269.197405
56480,85,27.282696,269.298613
56490,85,27.292913,269.447163
56500,85,27.303127,269.595712
56510,86,27.313384,269.697592
56520,85,27.323606,269.752005
56530,85,27.333824,269.853490
56540,86,27.343990,269.907331
56550,85,27.354240,270.056258
56560,84,27.364281,270.156000
56570,81,27.374009,270.299827
56580,82,27.383549,270.394630
56590,81,27.393188,270.490408
56600,81,27.402687,270.584799
56610,81,27.412188,270.679217
56620,82,27.421693,270.773671
56630,79,27.431031,270.913718
56640,79,27.440135,271.051493
56650,81,27.449438,271.096697
56660,81,27.458826,271.142748
56670,81,27.468274,271.283912
56680,82,27.477720,271.377800
56690,82,27.487315,271.473150
56700,82,27.497072,271.522813
56710,82,27.506683,271.665620
56720,83,27.516308,271.713957
56730,83,27.526088,271.858456
56740,82,27.535811,271.955081
56750,81,27.545307,272.096808
56760,81,27.554725,272.237801
56770,80,27.564104,272.331044
56780,78,27.573073,272.467642
56790,77,27.581837,272.602251
56800,79,27.590724,272.643205
56810,82,27.600021,272.640788
56820,81,27.609560,272.735610
56830,81,27.618955,272.876430
56840,82,27.628433,272.970643
56850,82,27.637939,273.065140
56860,80,27.647471,273.207371
56870,82,27.656951,273.206675
56880,80,27.666288,273.299492
56890,81,27.675661,273.392663
56900,81,27.685032,273.533312
56910,83,27.694621,273.533643
56920,83,27.704337,273.677691
56930,82,27.713933,273.773069
56940,82,27.723467,273.915356
56950,84,27.733273,273.965286
56960,83,27.742969,274.061657
56970,80,27.752438,274.203327
56980,78,27.761325,274.339286
56990,78,27.770141,274.474561
57000,77,27.779005,274.562736
57010,77,27.787639,274.696255
57020,75,27.796020,274.827305
57030,76,27.804301,274.862070
57040,76,27.812750,274.993809
57050,76,27.821205,275.077942
57060,78,27.829793,275.115728
57070,79,27.838471,275.154410
57080,77,27.847124,275.288162
57090,79,27.855846,275.327257
57100,79,27.864819,275.416509
57110,78,27.873656,275.552104
57120,80,27.882459,275.544300
57130,81,27.891461,275.586155
57140,80,27.900638,275.725084
57150,80,27.909754,275.863445
57160,81,27.919104,275.908711
57170,82,27.928397,276.001113
57180,82,27.937853,276.142858
57190,82,27.947254,276.236335
57200,83,27.956848,276.331730
57210,84,27.966440,276.331616
57220,84,27.976076,276.427395
57230,84,27.985778,276.523839
57240,85,27.995616,276.621618
57250,84,28.005467,276.767299
57260,84,28.015394,276.865972
57270,83,28.025029,277.009564
57280,81,28.034378,277.150356
57290,81,28.043623,277.290156
57300,80,28.052692,277.380367
57310,80,28.061756,277.518417
57320,80,28.070664,277.607054
57330,79,28.079555,277.695514
57340,80,28.088539,277.689103
57350,81,28.097704,277.780263
57360,82,28.106932,277.872046
57370,82,28.116326,278.013377
57380,81,28.125681,278.106426
57390,82,28.135012,278.199230
57400,82,28.144467,278.293268
57410,82,28.153885,278.386935
57420,86,28.163709,278.292925
57430,84,28.173605,278.439194
57440,80,28.182845,278.579005
57450,81,28.191970,278.669770
57460,78,28.200893,278.806491
57470,76,28.209397,278.939095
57480,77,28.217872,279.023443
57490,77,28.226408,279.060390
57500,78,28.234941,279.145308
57510,78,28.243594,279.279421
57520,78,28.252275,279.365803
57530,79,28.260976,279.452378
57540,80,28.269833,279.492477
57550,79,28.278681,279.628540
